"INTERVAL_END","'1098->1056'","'1058->1059'","'1057->1056'","'1017->1007'","'1115->1015'","'1015->1115'","'1103->1061'","'1135->1231'","'1260->1261'","'1072->1061'","'1070->1069'","'1122->1123'","'1124->1133'","'1137->1136'","'1127->1089'","'1085->1086'","'1088->1089'","'1172->1171'","'1165->1532'","'1544->1539'","'1539->1537'","'1075->1076'","'1078->1077'","'1076->1075'","'1182->1515'","'1090->1573'","'1573->1538'","'1095->1096'","'1006->1081'","'1080->1130'","'1156->1170'","'1059->1060'","'1058->1057'","'1160->1154'","'1091->1092'","'1126->1120'","'1124->1123'","'1140->1138'","'1089->1127'","'1127->1229'","'1059->1171'","'1184->1173'","'1173->1174'","'1543->1529'","'1532->1527'","'1534->1544'","'1076->1077'","'1062->1107'","'1573->1090'","'1067->1096'","'1095->1133'","'1172->1170'","'1097->1098'","'1059->1058'","'1056->1098'","'1007->1115'","'1162->1154'","'1239->1231'","'1129->1260'","'1132->1092'","'1092->1091'","'1069->1070'","'1070->1097'","'1099->1061'","'1061->1072'","'1140->1271'","'1088->1087'","'1087->1088'","'1270->1071'","'1158->1546'","'1539->1544'","'1063->1064'","'1538->1573'","'1096->1095'","'1170->1156'","'1081->1006'","'1084->1083'","'1005->1002'","'1002->1006'","'1055->1097'","'1057->1058'","'1103->1162'","'1154->1160'","'1161->1160'","'1189->1178'","'1134->1142'","'1261->1129'","'1131->1129'","'1097->1070'","'1128->1126'","'1084->1090'","'1090->1084'","'1527->1533'","'1157->1528'","'1544->1534'","'1063->1062'","'1156->1068'","'1006->1002'","'1005->1083'","'1081->1080'","'1170->1172'","'1060->1025'","'1134->1178'","'1125->1131'","'1094->1093'","'1132->1093'","'1094->1164'","'1099->1055'","'1123->1124'","'1229->1127'","'1087->1086'","'1084->1085'","'1171->1172'","'1530->1523'","'1533->1523'","'1523->1530'","'1546->1158'","'1064->1075'","'1064->1063'","'1181->1515'","'1130->1080'","'1056->1057'","'1060->1059'","'1097->1055'","'1015->1025'","'1061->1103'","'1142->1134'","'1178->1189'","'1231->1239'","'1131->1125'","'1093->1132'","'1069->1068'","'1121->1122'","'1133->1124'","'1123->1122'","'1120->1126'","'1126->1128'","'1171->1059'","'1529->1530'","'1532->1165'","'1075->1064'","'1515->1181'","'1174->1181'","'1133->1095'","'1096->1067'","'1067->1068'","'1068->1156'","'1025->1060'","'1098->1097'","'1025->1015'","'1115->1007'","'1007->1017'","'1160->1161'","'1154->1162'","'1162->1103'","'1125->1142'","'1189->1135'","'1135->1189'","'1074->1072'","'1061->1099'","'1137->1128'","'1120->1121'","'1121->1120'","'1128->1137'","'1271->1136'","'1271->1140'","'1089->1088'","'1086->1085'","'1086->1087'","'1155->1071'","'1082->1006'","'1082->1270'","'1174->1173'","'1533->1527'","'1527->1532'","'1529->1543'","'1543->1546'","'1528->1534'","'1537->1539'","'1181->1174'","'1515->1182'","'1068->1067'","'1002->1005'","'1083->1005'","'1231->1135'","'1178->1134'","'1142->1125'","'1129->1131'","'1164->1094'","'1092->1132'","'1093->1094'","'1068->1069'","'1055->1099'","'1072->1074'","'1136->1137'","'1122->1121'","'1138->1140'","'1136->1271'","'1085->1084'","'1071->1270'","'1270->1082'","'1006->1082'","'1071->1155'","'1172->1184'","'1173->1184'","'1184->1172'","'1546->1543'","'1523->1180'","'1180->1533'","'1530->1529'","'1534->1528'","'1528->1157'","'1107->1062'","'1062->1063'","'1077->1078'","'1077->1076'","'1080->1081'","'1083->1084'"
26/JUL/23 02:30:00.000000000 PM,0,0,0,0,0,0,0,23.74,355.33,114.43,119.83,0,95.76,62.04,0,0,0,166.6,253.15,145.38,122.8,104.56,108.7,121,145.31,0,119.36,270.31,60.83,86.62,93.67,0,0,0,143.95,0,0,48.81,0,415.35,374.8,861.14,0,167.33,227.41,43.48,91.66,0,0,259.23,234.86,199.22,0,0,0,0,163.92,137.54,615,96.85,170.56,149.88,0,0,141.13,69.66,166.25,206.61,0,0,168.67,181,863.57,250.54,95.31,251,178.92,192.83,233.8,0,0,0,0,0,159.68,0,214.13,0,0,54.36,0,0,181.12,146.58,69.09,0,290,91.36,138.32,217.67,192.93,0,0,0,139.68,47.53,411,45.58,0,323.43,0,145.62,152.17,0,181.44,0,0,142.82,125.32,176.38,97.08,0,0,0,0,0,0,102.86,207.66,0,50.43,224.5,0,90.14,0,0,58.06,473.25,0,263.1,87.5,150.6,0,338.12,249.15,249.52,362.33,0,0,0,0,0,0,174.17,0,0,54.95,53.22,137.12,217.14,44.03,0,0,43.88,60.16,67.98,0,0,0,0,188.73,141,0,141.27,224.67,151.79,138.54,297.67,147.33,0,326.15,211.31,118.31,107.61,26.19,0,0,0,433.8,122.61,128.78,217.13,15.33,117.79,59.73,0,46.19,58.24,161.8,0,162.33,171.5,0,282,0,217.9,95.44,16.4,81.44,0,479.69,148.43,0,0,97.21,78.62,198.57,434.26
26/JUL/23 02:45:00.000000000 PM,0,0,0,0,0,0,0,23.27,358.62,88.64,132.6,0,93.42,62.86,0,0,0,0,265.09,156,162.43,122.39,104.38,72.06,151.11,0,141.88,270.25,85.4,85.65,96.85,0,0,0,154.9,0,0,48.49,0,311.58,511,257.5,0,206.83,272.17,42.2,94.4,0,0,283.71,270.2,223.67,0,0,0,0,145.31,146.41,695.71,120.48,188,171.31,0,256.56,140.2,68.1,281.33,229.12,0,0,157.1,156.33,149.67,286.33,103.56,149.33,183.27,198.47,223.69,0,0,0,0,0,205.14,0,249,0,0,56.67,0,0,148.92,155.7,68,0,304.89,120.52,145.62,228.28,167.5,0,0,0,137.42,73.5,400.27,41.6,0,348.44,0,190.76,156.8,0,177.25,0,0,170.14,90.95,158.07,90.33,0,0,0,0,0,0,105.19,285.33,0,49.2,264.5,0,94.41,0,0,58.4,444.67,0,252.46,87.48,129.42,0,341.83,315.19,330.9,413.68,0,0,0,0,0,0,143.44,0,0,56.82,120.74,123.61,334,44.44,0,0,44,58.92,66.46,0,0,0,0,174.78,162.07,0,150.08,230.75,162.77,115.11,346,148.61,0,171.89,263.31,124.1,145.06,49.79,0,0,0,432,126.9,135.39,205,22,142.82,60.91,0,44.4,56.9,162,0,161.69,0,0,171,363.29,251.6,143.94,29.18,130.5,0,456.07,156.48,0,0,86.45,84.69,231.33,332.05
26/JUL/23 03:00:00.000000000 PM,0,0,0,0,0,0,0,24.73,380.1,108.75,106.1,0,95.08,63.56,0,0,0,532.17,276.05,188.81,144.75,86.42,113.95,80.47,189.84,0,141.33,232.52,86.42,59.83,103.69,0,0,0,155.74,0,0,48.74,0,345.58,404.75,260,0,197.93,263.88,37.44,78.41,0,0,243.79,240.08,226.56,0,0,0,0,195.1,152.03,720.6,105.92,224.92,211.1,0,356.67,165.17,68.8,202.2,244.71,0,0,240.97,141.52,359.17,229.88,118.63,110.85,184.65,278.27,188.54,0,0,0,0,0,233.72,0,287.45,0,0,133.04,0,0,164.83,146.27,71.96,0,307,95.14,172.07,313.19,185.5,0,0,0,151.97,110,476.09,70.44,0,1307.63,0,154.28,240,0,170.41,0,0,213.06,89.29,179.62,90.08,0,0,0,0,0,0,106.66,287.54,0,55.76,253,0,105,0,0,58.97,428.25,0,232.95,88.87,124.21,0,348.77,304.13,397.68,479.04,0,0,0,0,0,0,154.82,0,0,56.79,138.49,144.91,344.36,50.93,0,0,42.74,59.5,67.45,0,0,0,0,199.21,155.68,0,140,201.17,191.44,114.55,324.58,231.25,0,163.94,205.77,108.5,156.51,71.29,0,0,0,416.17,127.21,133.11,317.57,20.67,113.12,62.7,0,46.27,58.72,162.16,0,122.75,0,0,151.88,342.57,231.25,143.6,26.29,137.62,0,677.59,155.33,0,0,86.98,86.49,273.69,162.64
26/JUL/23 03:15:00.000000000 PM,0,0,0,0,0,0,0,23,445.65,133.73,113,0,98,63.68,0,0,0,214.33,261.96,199,164.89,128.07,103.35,147.92,171.18,0,148.65,278.43,58.44,98.6,111.48,0,0,0,134.42,0,0,46.51,0,408.18,410.25,277.33,0,224.8,239.18,41.97,103.73,0,0,281.25,253,257.67,0,0,0,0,180.08,165.23,792.17,146.35,195,140.61,0,472.33,128,66.79,0,219.36,0,0,248.19,140.97,142,246.17,129.18,160.95,190.62,308.18,230,0,0,0,0,0,278.9,0,285.8,0,0,185.48,0,0,170.06,130.54,57.06,0,319.5,89.83,180.03,330.83,337.75,0,0,0,190.64,179.05,438.5,77.15,0,336.78,0,210.67,300.36,0,196.84,0,0,266.46,139.24,210.65,118.88,0,0,0,0,0,0,104.27,195.22,0,78.26,238.18,0,96.49,0,0,55.34,0,0,238.13,103.68,152.77,0,468.6,320.71,326.09,517.66,0,0,0,0,0,0,179.97,0,0,55.93,190.41,165.97,480,60.12,0,0,42.71,60.13,66.44,0,0,0,0,217.7,189.86,0,157.27,196,227.67,267.5,306,250.32,0,209.68,251.5,116.83,143.37,103.74,0,0,0,441.6,145.82,166.06,269.2,47.67,111.46,63.76,0,45.19,59.13,129.58,0,167.17,254.17,0,239.08,320,259.88,121.19,24.37,156.88,0,608,151.6,0,0,86.84,92.1,257.45,210
26/JUL/23 03:30:00.000000000 PM,0,0,0,0,0,0,0,24.4,575.8,114.6,140.62,0,98.86,62.02,0,0,0,167.67,248,195.31,137.3,117.52,104.82,137.83,164.86,0,161.83,313.7,60.08,76.55,172.35,0,0,0,153.94,0,0,46.5,0,451.83,434.77,380,0,170.08,236.32,43.54,82.11,0,0,264.44,272.63,208.96,0,0,0,0,252.52,330.53,825,169.33,255.25,165.18,0,341.8,126.5,64.44,213,225.31,0,0,270.41,104.7,0,265.45,151.12,150.58,172.76,331.57,218.37,0,0,0,0,0,268.14,0,295,0,0,181.06,0,0,175.38,146.95,82.33,0,338.56,88.23,185.6,351.9,368.1,0,0,0,166.6,158.2,458.62,89.33,0,240.67,0,241.72,426,0,199.63,0,0,165.67,184.79,190.44,98.35,0,0,0,0,0,0,106.29,194.66,0,70.94,225.9,0,105.9,0,0,56.13,468.33,0,230.5,86.79,119.85,0,413.61,416.85,247,492.83,0,0,0,0,0,0,135.52,0,0,55.48,194.5,155.92,269.38,122.72,0,0,42.24,61.67,66.58,0,0,0,0,252.75,195.35,0,180.71,219.62,202.66,303.32,343.37,418.35,0,239.17,267.36,114.36,199.72,122.91,0,0,0,420.8,336.14,178.13,333.27,22.5,107.89,73.47,0,46.81,59.09,147.85,0,130.81,119,0,243.85,345.57,229.25,144.33,18.42,132.92,0,569.69,166.18,0,0,111.73,103.03,227.69,202.16
26/JUL/23 03:45:00.000000000 PM,0,0,0,0,0,0,0,26.75,566.74,99,198.93,0,94.87,62.06,0,0,0,268,278.75,199.29,132.26,109.37,106.45,153.67,150.63,0,188.12,310.63,59.67,88.07,121.43,0,0,0,151.63,0,0,48.2,0,473.54,439.5,255.14,0,172.4,265.58,38.71,108.16,0,0,245.52,243.5,194.5,0,0,0,0,250,417.55,857.4,131.29,205.58,246.63,0,234.33,109.5,69.73,0,262.72,0,0,225.83,160.79,655,277.38,132.83,160.93,191.88,278.18,206.13,0,0,0,0,0,241.68,0,308,0,0,171.13,0,0,159.73,127.78,80.94,0,293.63,97.09,239.94,268.81,343.67,0,0,0,125.82,129.46,439.2,69.47,0,303.9,0,175.4,222.27,0,161.92,0,0,167.43,127.18,176.92,123.83,0,0,0,0,0,0,104.38,379.86,0,49.78,295.5,0,113.22,0,0,56.53,533,0,242.46,98.48,129.38,0,426.28,545.03,307.97,374.43,0,0,0,0,0,0,174.86,0,0,56.02,201.53,197.96,362.54,105.66,0,0,41.14,62.66,66,0,0,0,0,188.86,187.64,0,146.73,188.27,157.91,271.92,273.67,182.19,0,204.48,322.5,111.9,149.06,134.35,0,0,0,441.75,192.93,152.35,251,0,95.11,119.85,0,45.64,57.38,132.39,0,173.91,106,0,224.59,1146,227.54,116.68,24,164.93,0,445.71,143.27,0,0,88.97,86.06,232.26,289.49
26/JUL/23 04:00:00.000000000 PM,0,0,0,0,0,0,0,25.04,522.16,117.86,220.52,0,93.41,62.03,0,0,0,172.8,279.16,181.44,142.33,85.96,118.53,127.71,150.61,0,149.56,277.93,63.4,82.24,102.75,0,0,0,214.26,0,0,48.69,0,485.94,438.38,258.33,0,170.78,238.9,46.9,114.65,0,0,275.71,221.38,219.16,0,0,0,0,193.94,302.5,850.92,103.72,248,226.13,0,247.5,150.73,65.32,172.57,252.65,0,0,173.67,198.37,0,287.55,110.32,173.63,182.16,235.61,264.27,0,0,0,0,0,260.95,0,296.25,0,0,158.69,0,0,169.77,136.81,77.92,0,322.1,99.38,134.73,243.43,309.18,0,0,0,128.72,124.81,487.64,56.8,0,263,0,178.24,214.93,0,147.61,0,0,169.16,138.53,165.67,126.8,0,0,0,0,0,0,106.92,350.03,0,57.69,298.9,0,161.98,0,0,59.54,408.67,0,262.93,102.43,133.93,0,397.96,567.4,274.77,341,0,0,0,0,0,0,206,0,0,61.32,174.48,157.93,317.86,106.31,0,0,42.16,63.23,66.23,0,0,0,0,213.1,202.32,0,146.07,240.92,155.18,181.51,258.36,158.78,0,187.8,203.45,114.32,112.67,104.29,0,0,0,483.11,206.54,129.53,0,0,89.06,130.37,0,45.59,57.96,156.67,0,191.31,176.6,0,242.48,336.4,236.71,113.64,22.21,117.38,0,364.56,139.08,0,0,104.52,94.91,237.86,215.58
26/JUL/23 04:15:00.000000000 PM,0,0,0,0,0,0,0,25.63,486.67,138.29,124.88,0,95.6,60.93,0,0,0,236.25,276.95,176.35,132.82,93.48,112.92,212.64,178.33,0,133.64,278.33,89.36,83.12,107.92,0,0,0,252.52,0,0,48.58,0,576.22,473.17,349,0,174.7,242.93,40.55,86.89,0,0,269.71,251.18,215.63,0,0,0,0,211.1,424.8,901.2,115.94,208.64,154.86,0,0,171.67,67.9,212,214.31,0,0,180.16,207.23,404.83,253.1,116.47,128.6,183.89,210.22,189.14,0,0,0,0,0,256.28,0,278.86,0,0,188.7,0,0,184.31,151.95,63.57,0,341.17,105.07,186.74,267.25,201.86,0,0,0,133.55,136.63,485.88,32.8,0,268.17,0,185.95,277.32,0,154.26,0,0,166.88,124.63,219.19,101.33,0,0,0,0,0,0,107.25,307.31,0,35,279.67,0,153.41,0,0,56.61,518.25,0,252.8,105.13,133.1,0,384.65,618.15,232.08,415.33,0,0,0,0,0,0,169.11,0,0,56.87,210.1,168.03,417.25,128.49,0,0,41.43,62.46,65.44,0,0,0,0,190.6,208.9,0,133.83,204.75,145.57,120.73,279.71,142.96,0,151.73,166.57,116.67,177.55,136.86,0,0,0,493.88,315.12,161.51,270.88,23,110.71,168.52,0,45.18,58.18,162.6,0,137.86,125.83,0,237.96,367,250.54,135.65,23.15,134.52,0,345,164.91,0,0,104.5,77.68,230.3,216.58
26/JUL/23 04:30:00.000000000 PM,0,0,0,0,0,0,0,26.25,635.53,163.67,189.14,0,94.46,61.4,0,0,0,0,266.1,185.71,174.55,89.66,113.81,180.19,113.81,0,158.84,339.85,62.1,85.81,109.16,0,0,0,261.37,0,0,47.17,0,546.4,460.09,266,0,118.67,237.33,92.02,62.49,0,0,250.9,262,213.46,0,0,0,0,228.25,495.91,887.5,111.48,264,215.87,0,257.33,181.42,67.84,206,240.25,0,0,203.32,222.78,332.33,255.1,107,120.18,186.17,207.3,230.06,0,0,0,0,0,291.11,0,315.25,0,0,225.33,0,0,164.69,147.29,73.99,0,323.69,76,175.91,230.32,295.51,0,0,0,141.29,120.31,469.87,85.86,0,0,0,249.63,276.21,0,145.39,0,0,152.02,138.23,235.72,101.8,0,0,0,0,0,0,108.34,409.38,0,53.5,258.5,0,118.6,0,0,55.97,492.5,0,241.13,106.88,139.19,0,470.86,601.97,289.13,387.39,0,0,0,0,0,0,150.33,0,0,63.3,205.62,176.17,314.33,149.1,0,0,41.08,64.43,67.45,0,0,0,0,176.8,248.63,0,162.5,211,129.65,138.57,366.67,164.9,0,207.17,447,109,198.1,126.85,0,0,0,466.25,320.93,147,250.83,25.2,113.75,149.93,0,47.81,58.46,149.63,0,191.13,213.67,0,266.06,363.8,263.86,108.95,27.13,153.94,0,302,156.85,0,0,97.57,79.03,222.2,287
26/JUL/23 04:45:00.000000000 PM,0,0,0,0,0,0,0,58.41,727.04,165.8,153.4,0,91.86,62.53,0,0,0,193.14,290.87,193.8,157.33,70.63,110.6,185.63,154.53,0,169,322.1,61,81.55,105.12,0,0,0,236.74,0,0,48.09,0,553.88,467.25,275,0,117.58,241.16,43.69,72.34,0,0,262.3,265.25,185.67,0,0,0,0,213.48,424.4,900.4,116.79,175.57,336.89,0,342.88,192.56,66.5,194.33,205.17,0,0,251.14,289.13,0,222.65,110.76,122.93,168.93,228.08,231.09,0,0,0,0,0,239.78,0,295.27,0,0,209.44,0,0,190.39,148.5,78.33,0,337.42,92.2,165.21,255.51,290.25,0,0,0,144.03,123.1,457.42,32.38,0,293.8,0,212.64,377.57,0,143.7,0,0,161.69,126.91,243.35,103.71,0,0,0,0,0,0,106.82,397.5,0,41.16,271,0,107,0,0,60.9,514.43,0,245.64,123.16,131.17,0,455.5,774,310.19,361.88,0,0,0,0,0,0,183.89,0,0,55.97,182.14,165.46,482.57,132.22,0,0,43.99,60.6,66.38,0,0,0,0,0,247.1,0,217.33,201.88,135.67,134.69,270.92,159.45,0,156.91,616.23,125.58,194,113.71,0,0,0,453,360.55,150.49,194.78,23.67,112.12,142.26,0,46.63,58.62,159.19,0,176.27,181.75,0,250.91,337,257.18,112.21,23.29,186.78,0,406.67,155.76,0,0,103.55,79.03,242.6,214.14
26/JUL/23 05:00:00.000000000 PM,0,0,0,0,0,0,0,46.52,710.1,150.5,151.43,0,94.11,60.61,0,0,0,0,274.73,190.39,139.81,72.48,114.32,236.95,166.71,0,172.43,253.08,99.24,82.03,102.97,0,0,0,338.38,0,0,45.6,0,500.9,443.25,0,0,134.75,220.2,31.86,80.05,0,0,249.21,260,224.12,0,0,0,0,208.3,405.16,890,164.48,186.57,318.83,0,254.2,168.45,66.15,241.5,210.89,0,0,193.39,269.18,274,244.67,112.58,159.5,179.59,201.82,223.14,0,0,0,0,0,259.54,0,291.25,0,0,206.14,0,0,205.56,116.7,64.34,0,295.17,102,168.05,281.45,180.72,0,0,0,138.37,125.1,465.38,84.2,0,277.6,0,192.73,365.2,0,147.75,0,0,146.83,148.39,247.35,130.3,0,0,0,0,0,0,110.79,561.74,0,77.65,256.3,0,109.05,0,0,58.4,0,0,250.21,105.23,130.72,0,540.5,760.04,350.8,412.28,0,0,0,0,0,0,186.16,0,0,64.43,188.48,156.14,0,141.09,0,0,42.04,62.81,64.59,0,0,0,0,0,225.21,0,175.17,196.57,128.15,125.95,340.67,152,0,182.57,721.69,115.8,209.81,115.82,0,0,0,435.2,473.92,186.5,287,20.33,105.42,137.5,0,45.91,58.31,146.94,0,180.67,175.13,0,251.85,268,258.78,114.44,15.08,145.67,0,509.61,145.45,0,0,105.08,81.76,254.74,198.18
26/JUL/23 05:15:00.000000000 PM,0,0,0,0,0,0,0,155.77,764.06,133.45,313.07,0,96.56,61.77,0,0,0,121.5,243.64,189.6,123.06,66.5,114.28,186.71,148.3,0,176.17,267.61,56.71,102.42,111.69,0,0,0,456.82,0,0,45.69,0,470.75,462.08,0,0,111.75,205.48,36.85,59.08,0,0,257.5,269.6,193.68,0,0,0,0,207.15,378.27,809,119.09,0,120,0,254,143.8,67.3,225,269.69,0,0,194.26,295.64,0,234,116.06,175.82,155.59,146.88,179.08,0,0,0,0,0,270.97,0,310.38,0,0,213.88,0,0,170.29,163.5,66.45,0,298.33,112.18,181.47,220.15,242.81,0,0,0,146.88,115.36,432.05,86.2,0,280,0,173.26,336.67,0,157.7,0,0,179,150.79,185.24,133.22,0,0,0,0,0,0,109.73,350.73,0,64.64,322.91,0,112.31,0,0,56.48,464.33,0,262.28,101,123.33,0,603,751.27,436.13,477.23,0,0,0,0,0,0,198.79,0,0,138.8,202.06,159.52,268.86,115.58,0,0,42.07,64.6,66.06,0,0,0,0,238.57,181.38,0,173.59,239.91,147.45,117.13,294.71,147.48,0,183.21,598.75,112.07,210.9,110.56,0,0,0,485.83,473.18,137.05,177.6,37.6,120.09,97.84,0,47.07,58.09,155.06,0,194.09,177,0,232.97,349.6,275.86,105.45,20.86,124.24,0,472.73,143.07,0,0,85.46,81.2,234.4,270.15
26/JUL/23 05:30:00.000000000 PM,0,0,0,0,0,0,0,128.62,782.58,219.78,284.42,0,110.3,60.15,0,0,0,187,258.03,186.67,148.08,78.12,95.5,191.3,110.5,0,184.45,261.64,55.13,89.04,119.32,0,0,0,410.09,0,0,47,0,425,429.65,0,0,114.82,224,48.53,59.6,0,0,271.88,452.56,238.11,0,0,0,0,230.51,434.63,825.33,124.26,283.6,155.31,0,329.2,148,68.63,0,220.94,0,0,204.08,263.21,0,238.18,118.31,284.79,168.55,158.3,207.43,0,0,0,0,0,232.7,0,314.67,0,0,185.84,0,0,189,151.68,68.18,0,290.13,112.14,183.76,227.17,247.79,0,0,0,135.71,142.76,508.92,82.1,0,267.67,0,202.16,351.88,0,133,0,0,146.57,132.26,194,129.09,0,0,0,0,0,0,110.97,549.63,0,49.25,359.71,0,110.24,0,0,56.88,381.4,0,266.46,105.82,126.21,0,561.08,543.17,481.35,390.95,0,0,0,0,0,0,156,0,0,114.65,178.48,155.5,438.2,107.2,0,0,42.52,63.39,65.32,0,0,0,0,209.13,227,0,158.54,228.6,131.88,129.61,271.56,151.35,0,142.97,395.5,128.47,198.08,96.8,0,0,0,457.5,351.87,155.43,1113,24.25,80.85,81.58,0,44.69,58.56,150.65,0,149.7,194,0,265.74,319.5,273.97,113.95,26.85,135.5,0,313.83,157.7,0,0,103.29,74.64,239.31,308.74
26/JUL/23 05:45:00.000000000 PM,0,0,0,0,0,0,0,209.12,596.62,194.46,143.9,0,94.27,64.07,0,0,0,214.29,215.67,184.13,129.86,90.83,116.87,128.94,156.17,0,158.18,316.82,63.14,77.73,102.15,0,0,0,299.19,0,0,48.56,0,407.17,419.36,268.67,0,121.38,230.12,41.83,61,0,0,266,257.14,214.25,0,0,0,0,154.4,272.39,732.75,117.95,232.86,240.59,0,250,168.64,64.61,0,172.77,0,0,209.25,252.3,0,312.88,121.45,272.65,173.36,178.13,185.08,0,0,0,0,0,218.92,0,337.88,0,0,133.57,0,0,177.29,144.08,77.32,0,335.9,126.87,162.94,233.51,232.17,0,0,0,156.89,119.13,444.71,123.07,0,253.4,0,175.78,337.41,0,131.55,0,0,153.34,145.5,171.66,106.63,0,0,0,0,0,0,112.36,622.42,0,36.17,365.86,0,103.33,0,0,60.12,2228.75,0,230.81,91.36,124.92,0,553,420.46,524.8,393.9,0,0,0,0,0,0,143.2,0,0,200.27,161.94,151.61,412.09,52.14,0,0,44.17,59.61,67.9,0,0,0,0,292.33,211.21,0,150.89,197.69,127.53,110.95,283.27,136.5,0,189.32,340.62,115.48,202.24,86.33,0,0,0,466.83,396.41,154.98,268.33,0,107.53,68.92,0,44.59,58.18,143.69,0,195.88,224,0,265.03,351.25,224.27,119.7,25.91,122.88,0,302.23,156.11,0,0,100.15,70.29,248.59,253.61
26/JUL/23 06:00:00.000000000 PM,0,0,0,0,0,0,0,193.15,470.16,140.09,182.16,0,98.07,63.05,0,0,0,0,236.64,169.75,138.79,77.91,119.54,103.06,133.24,0,157.5,267.79,54.2,84.06,107.69,0,0,0,285.63,0,0,49.68,0,455.27,331.71,0,0,131.76,228.14,37.09,59.94,0,0,243.16,375.67,218.57,0,0,0,0,110.15,262.54,649.25,85,158.5,223.59,0,265.43,107,68.08,181.5,224.95,0,0,171.94,199.94,0,311.95,123.29,269.17,153.38,183.85,195.11,0,0,0,0,0,198.98,0,286.67,0,0,58.2,0,0,150.07,145.28,75,0,285,127.35,190.58,211.48,207.67,0,0,0,120.11,124.13,463.33,36.2,0,296.75,0,138.85,374.14,0,131.5,0,0,150.04,105.95,157.91,122.76,0,0,0,0,0,0,115.97,529.13,0,49.5,295.67,0,110.15,0,0,60.25,381.33,0,215.46,90.78,136.18,0,638.67,338.17,493.31,455.14,0,0,0,0,0,0,126.07,0,0,316.78,144.21,139.08,314.38,46.24,0,0,45.86,62.3,70.57,0,0,0,0,209.43,222.96,0,163.38,174.67,125.77,124.05,274.59,127.58,0,140.91,171.91,126.46,148.95,66.16,0,0,0,429.71,400.79,150.58,0,14.88,103.31,62.91,0,45.77,57.94,151.37,0,168.77,181,0,235.21,251,252,102.05,17.21,137.5,0,406.5,136.45,0,0,99.05,73.33,250.05,184.47
26/JUL/23 06:15:00.000000000 PM,0,0,0,0,0,0,0,145.03,363.79,118,124.77,0,94.72,62.7,0,0,0,349.08,234.32,157.5,123.58,79,109.58,114.78,154.33,0,116,259.39,71.25,61.67,102.58,0,0,0,207.62,0,0,49.71,0,392,407.29,252.25,0,128.5,228.79,36.14,60.09,0,0,231.28,298.55,224.39,0,0,0,0,91.83,195.4,0,112.93,188.5,133.25,0,258.17,125,69.37,0,205.14,0,0,176.17,133.04,0,211.82,120.35,140.11,163,130.11,113,0,0,0,0,0,217.64,0,319,0,0,55,0,0,169.86,139.2,64.98,0,308,73.75,139.71,216.79,199.21,0,0,0,129.71,117.82,441.45,62.53,0,262,0,137.43,200.44,0,129.1,0,0,138.91,129.54,138.78,97.84,0,0,0,0,0,0,109.99,494.07,0,49.95,277.1,0,113.71,0,0,61.23,438,0,224,100.2,130.13,0,341.55,248.33,410.14,387.55,0,0,0,0,0,0,124.28,0,0,213.64,118.14,151.64,250.5,44.45,0,0,45.48,58.5,67.09,0,0,0,0,193.38,203.21,0,171.73,177.67,126.64,105.43,339.65,148.55,0,118.58,171.93,117.4,142.7,50.07,0,0,0,455.6,369.82,145.44,239.5,17.9,116.67,62.62,0,46.12,60.36,130.74,0,204.11,161.75,0,209.48,331,216.1,97.48,24.02,114.93,0,320.5,143.08,0,0,98.69,81.48,222.32,172.11
26/JUL/23 06:30:00.000000000 PM,0,0,0,0,0,0,0,158.53,353.12,98.86,110.31,0,95.5,62.94,0,0,0,158.57,231.77,155.13,113.76,94.69,88.63,80.86,125.25,0,118.96,219.47,63.5,58.15,96.66,0,0,0,169.21,0,0,47.62,0,296.29,439.22,0,0,144,190.75,36.52,65.5,0,0,227.25,269.41,164.73,0,0,0,0,105.38,117.97,0,96.11,160,93.88,0,0,141.38,67.83,198.33,195.33,0,0,172.79,118.56,0,276.26,124.1,161.57,157.58,119.15,94.07,0,0,0,0,0,188.61,0,215,0,0,54.02,0,0,143.45,138.8,60.16,0,315.83,108.08,143.3,197.15,183.88,0,0,0,133.05,98.94,472.68,34.45,0,362.4,0,108,496,0,136,0,0,136.35,99,147.2,89.97,0,0,0,0,0,0,106.69,420.07,0,54.57,0,0,103.32,0,0,58.45,569.8,0,198,85.67,124.8,0,287.25,305.97,410.24,387.68,0,0,0,0,0,0,105.27,0,0,119.72,93.32,125.94,306.57,43.47,0,0,43.22,58.56,67.04,0,0,0,0,198.54,163.77,0,140.9,173.83,116.09,106.45,261.38,144.5,0,104.21,176.8,132.97,100.65,29.88,0,0,0,455,191.34,146.47,148.57,16.8,127.79,62.97,0,45.86,58.64,107.68,0,158.35,318.67,0,195.29,0,226.92,114.82,24.79,119.96,0,358.23,153.11,0,0,93.32,68.83,208.63,151.3
